progress,content,ctime,midHash,weight,idStr
0.638,建议关弹幕,1538706459,d2c4c3f5,0,6063015410532356
0.639,强烈建议关弹幕保智商，弹幕实在太影响观影了,1550314597,55703b6,0,12149023332892674
1.024,233我来了！,1517897939,2cf9c3b5,0,4266832296
1.13,总有一天这个分P会有1000弹幕的！,1497881434,c88bb882,0,3473034066
1.693,您的屏幕裂了,1506165804,7ba630fd,0,3831621226
3.192,666,1508936347,f5c91a13,0,3919033813
3.518,有企鹅吗？,1533953418,724ae254,0,3571053358481412
3.56,十三十三 非同一般 动如雷震 不动如山！,1543049421,dcd42072,0,8339978200809474
3.679,北方人表示最爱的来了,1550155371,51919faa,0,12065542814302208
3.754,这一集也不会有鳄鱼先生吧,1548245710,30cd9bf3,0,11064330226761730
4.24,截图集嘛,1543899814,fe6f789f,0,8785829067489280
4.352,bbc,1514263249,bf65e1f0,0,4061355669
4.999,弹幕太多了档画面，就这样每隔一点有一两条飞过去就挺好,1501339029,b426a218,0,3622658552
5.197,程乾明NB,1557970854,73b3eb4c,0,16163106762260480
5.205,汇文大军路过,1519269234,f9fc701,0,4330246672
5.219,23333333,1518744634,52708c5f,0,4305665770
5.572,保护环境，低碳生活！,1502339590,ef4c0de5,0,3675313165
5.621,杠精，博物盲，请迅速左上角或者不要发愚蠢的弹幕,1535018452,e9839898,0,4129437969285120
5.717,冰雪世界20190428,1556444622,bc29dae0,0,15362921630007300
5.802,1999.6.28  13.17,1509950288,22fca9bf,0,3945950355
6.419,我屏幕本来就裂了,1532950668,1e7e3cb,0,3045323462672388
6.62,大热天来看看雪～,1533081227,512f5596,0,3113773847543812
7.452,鱼肠秀前来报到2333333333333333333333333333333333333333333333愈长秀前来报道。。。,1557970940,73b3eb4c,0,16163151629254658
8.032,20190520冰雪奇缘QAQ,1558331061,b948c322,0,16351958893854720
8.296,十三十三 健康平安,1547804980,8ece6ed6,0,10833261086900226
8.5,理中423牛壁 ,1547917608,9fdc58c0,0,10892310638755844
8.908,有人不,1504875862,8bfa0dff,0,3796724764
9.12,。。,1548309256,5b0522f6,0,11097646799781892
9.769,哈哈,1498291499,f5b2bb20,0,3487127988
10.238,秋天看有点冷,1537604763,83b77ec5,0,5485409505640452
10.259,大卫 爱登堡,1542523817,2c692f9,0,8064410555252736
10.518,哈哈,1514116033,408764a2,0,4057995158
10.899,哈哈,1498896260,760f7545,0,3509407285
11.139,第二季被买版权了哎 ,1499785911,fb659606,0,3548220429
12.166,五位小伙伴好  我来啦,1505487004,a422c169,0,3813731162
12.307,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈嗝哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1518512536,2ec56ab2,0,4294626288
12.727,有 ,1515207427,4530d343,0,4159596567
12.828,大家好,1512971026,825884a,0,4029009458
12.88,地球味的,1528542338,998c75f4,0,734088769044480
13.16,bucuo,1552884555,b8fc3565,0,13496421115232256
13.267,皮,1532587403,bd66b07e,0,2854868069384196
13.287,.,1545648850,43b52a81,0,9702828004081664
13.491,有些地方超过两个单词听不出来就没码了 然后回头看好些小错误 轻喷,1503501616,7568c7c5,0,3739580685
13.758,嗷嗷嗷,1504875916,8bfa0dff,0,3796725043
13.828,大家好,1522989683,5e1fb796,0,4440325668
14.59,才到一半,1508566055,1250eb49,0,3908966419
15.347,好看！！！,1510735328,c30b9c2f,0,3965798195
15.516,大噶好,1515207420,4530d343,0,4159596947
15.912,。,1502451372,47af17ab,0,3681923093
15.999,每天一p,1512311480,15a9e179,0,4011594128
16.911,苹果XS mas,1543160519,7c66c049,0,8398225574723584
16.958,没有第二季。。。,1548736196,86527d66,0,11321486601617410
17.485,大噶吼,1526705398,c6a5c745,0,4547241157
