,starts,ends
0,11.551292743953294,12.8023352793995
1,27.648040033361134,28.148457047539615
2,76.39699749791492,80.06672226855713
3,81.90158465387823,86.07172643869892
4,87.48957464553794,88.4070058381985
5,90.325271059216,91.45120934111759
6,127.68974145120934,128.98248540450376
7,143.16096747289407,144.9958298582152
8,147.4562135112594,149.08256880733944
9,150.50041701417848,151.50125104253544
10,154.2535446205171,155.21267723102585
11,222.22685571309424,224.4787322768974
12,226.39699749791492,231.35946622185153
13,233.06922435362802,236.0300250208507
14,246.78899082568807,249.24937447873228
15,250.6255212677231,252.4603836530442
16,253.96163469557965,255.79649708090074
17,260.3419516263553,261.25938281901585
18,265.3044203502919,266.18015012510426
19,272.97748123436196,275.0625521267723
20,277.18932443703085,277.77314428690573
21,279.8999165971643,283.48623853211006
22,288.11509591326103,288.65721434528774
23,293.11926605504584,296.70558798999167
24,303.7114261884904,304.54545454545456
25,311.5512927439533,312.3436196830692
26,314.8040033361134,318.3903252710592
27,320.72560467055877,321.976647206005
28,329.8165137614679,330.5254378648874
29,334.94578815679733,336.15512927439534
30,348.9574645537948,349.3744787322769
31,371.8098415346122,372.5187656380317
32,380.6922435362802,382.9024186822352
33,389.6163469557965,393.5362802335279
34,406.2969140950792,410.7589658048374
35,412.301918265221,413.9699749791493
36,428.8573811509591,429.8999165971643
37,431.35946622185156,433.1943286071726
38,434.69557964970807,440.61718098415344
39,450.0417014178482,450.3336113427857
40,454.54545454545456,455.75479566305256
41,459.5496246872394,461.38448707256043
42,464.5537948290242,466.3886572143453
43,468.72393661384484,478.7322768974145
44,481.9849874895746,484.61217681401166
45,494.5371142618849,496.1217681401167
46,498.4570475396163,499.6663886572143
47,531.0258548790658,532.1934945788157
48,599.1659716430358,599.9165971643035
49,617.8899082568807,619.557964970809
50,623.394495412844,624.5204336947456
51,626.9808173477899,630.9841534612177
52,650.2502085070893,651.2927439532943
53,665.5546288573811,666.4303586321935
54,674.1451209341118,674.8957464553795
55,678.023352793995,680.859049207673
56,721.7681401167639,722.6438698915763
57,727.4395329441201,729.6080066722268
58,731.4845704753961,733.4028356964137
59,735.487906588824,739.0325271059216
60,741.6180150125105,743.5362802335279
61,744.8290241868224,746.4136780650542
62,747.7481234361968,749.8748957464554
63,751.3761467889908,752.8356964136781
64,754.3369474562135,755.7130942452043
