,starts,ends
81,1166.1801501251043,1167.8482068390324
82,1172.3519599666388,1173.2693911592994
83,1178.60717264387,1179.3994995829858
84,1182.7773144286905,1183.5696413678065
85,1189.2827356130108,1190.158465387823
86,1211.509591326105,1212.1768140116765
87,1247.372810675563,1248.1234361968307
88,1436.0300250208506,1436.9474562135113
89,1438.1984987489575,1439.1159299416179
90,1440.4503753127606,1441.4095079232693
91,1446.6221851542953,1448.2068390325271
92,1450.5838198498748,1452.5020850708925
93,1454.7956630525437,1457.1309424520434
94,1459.883236030025,1460.6755629691409
95,1462.9691409507923,1463.886572143453
96,1481.4845704753961,1482.3603002502084
97,1583.6113427856546,1584.4870725604671
98,1586.6555462885738,1590.116763969975
99,1596.9557964970809,1597.9149291075896
100,1600.0834028356965,1600.7089241034196
101,1605.7547956630526,1612.9274395329442
102,1613.9699749791494,1614.6371976647206
103,1621.3094245204336,1621.8515429524602
104,1667.7231025854878,1668.8073394495414
105,1670.0166805671392,1670.7256046705588
106,1683.5696413678065,1684.9874895746455
107,1686.28023352794,1687.2810675562969
108,1696.5387823185988,1697.4562135112594
109,1702.2935779816514,1703.6697247706422
110,1706.04670558799,1706.880733944954
111,1712.0517097581317,1712.7606338615512
112,1717.7231025854878,1718.723936613845
113,1723.1025854879065,1724.395329441201
114,1727.2310258548791,1727.9399499582985
115,1730.5254378648874,1731.067556296914
116,1732.1934945788157,1734.2368640533778
117,1736.28023352794,1738.1984987489575
118,1741.0758965804837,1743.369474562135
119,1745.6630525437865,1747.4562135112594
120,1750.6255212677231,1752.043369474562
121,1753.1276063386156,1757.8815679733111
122,1760.6755629691409,1764.6788990825687
123,1767.0141784820682,1767.3894912427022
124,1769.6413678065053,1770.1417848206838
125,1771.3094245204336,1771.976647206005
126,1799.833194328607,1800.5838198498748
127,1806.7556296914095,1807.67306088407
128,1809.466221851543,1810.1751459549625
129,1825.0625521267723,1825.7714762301919
130,1835.11259382819,1836.0300250208506
131,1843.2026688907422,1843.7447873227688
132,1844.787322768974,1846.0383653044203
133,1852.001668056714,1855.3794829024187
134,1861.0508757297748,1862.510425354462
135,1890.9090909090908,1891.6180150125103
136,1892.7022518765639,1893.6196830692243
137,1932.9858215179315,1933.861551292744
138,1941.4095079232693,1942.160133444537
139,1943.6613844870726,1945.4545454545455
140,1950.0834028356965,1953.0025020850708
141,1956.880733944954,1957.5062552126772
142,2009.7581317764805,2010.4253544620517
143,2019.2243536280232,2020.0583819849874
144,2044.8290241868224,2047.1226021684738
145,2122.6438698915763,2123.4778982485404
146,2141.6180150125106,2142.368640533778
147,2155.421184320267,2156.1718098415345
148,2180.7756463719766,2184.6121768140115
149,2188.323603002502,2190.325271059216
150,2198.2485404503755,2200.0
151,2205.838198498749,2206.04670558799
152,2230.984153461218,2231.6096747289407
153,2232.652210175146,2234.65387823186
154,2235.8632193494577,2238.698915763136
155,2243.4528773978313,2244.2869057547955
156,2245.412844036697,2246.9140950792325
157,2250.417014178482,2252.0850708924104
158,2254.6288573811507,2255.7964970809007
159,2269.3077564637197,2270.141784820684
160,2271.809841534612,2272.5187656380317
161,2274.812343619683,2275.187656380317
162,2276.9391159299416,2277.43953294412
163,2278.4820683903254,2279.274395329441
164,2285.4045037531278,2286.28023352794
165,2305.1292743953295,2305.3377814845703
166,2316.6805671392826,2317.389491242702
167,2334.111759799833,2335.487906588824
168,2343.6613844870726,2344.7039199332776
169,2352.5854879065887,2352.9190992493745
170,2354.670558798999,2358.256880733945
171,2359.7581317764802,2360.4253544620515
172,2364.5954962468722,2365.4295246038364
173,2380.6922435362803,2382.026688907423
174,2418.6405337781484,2419.015846538782
175,2467.8899082568805,2468.181818181818
176,2501.876563803169,2502.3352793994995
177,2503.7948290241866,2504.045037531276
178,2514.3869891576314,2514.6371976647206
179,2688.865721434529,2689.908256880734
180,2701.0842368640533,2701.9182652210175
181,2723.769808173478,2724.0617180984154
182,2746.371976647206,2747.4145120934113
183,2751.042535446205,2753.0859049207675
184,2755.254378648874,2755.671392827356
185,2759.341117597998,2760.3419516263552
186,2766.3469557964972,2767.389491242702
187,2769.599666388657,2770.6005004170142
188,2776.7306088407004,2778.9407839866553
189,2789.0742285237698,2792.4103419516264
190,2799.3744787322767,2800.625521267723
191,2803.5029190992495,2806.0050041701415
192,2807.714762301918,2810.4253544620515
193,2812.0100083402835,2813.594662218515
194,2815.0542118432027,2817.8482068390326
195,2819.2660550458713,2822.935779816514
196,2824.6872393661383,2834.3619683069223
197,2835.8632193494577,2836.905754795663
198,2846.0383653044205,2848.415346121768
199,2856.547122602168,2857.130942452043
200,2858.757297748123,2861.3427856547123
201,2866.221851542952,2867.306088407006
202,2868.7239366138447,2869.76647206005
203,2872.852376980817,2873.769808173478
204,2892.118432026689,2893.2860717264384
205,2894.578815679733,2895.4962468723934
206,2901.793160967473,2902.460383653044
207,2910.258548790659,2910.9257714762302
208,2921.8515429524605,2922.435362802335
209,2942.4937447873226,2943.536280233528
210,2951.9182652210175,2952.293577981651
211,2955.421184320267,2955.9216013344453
212,2959.090909090909,2959.6330275229357
213,2962.927439532944,2963.344453711426
214,2966.5137614678897,2966.8473728106756
215,2970.0583819849876,2970.4753961634697
216,2973.519599666389,2973.9783152627188
